pregunta_normalizada,final_pregunta_isAcusatoria
vemos que en los pliegos se hace alusion a marcas especificas lo cual es ilegal en un proceso decontratacion publica podremos ofertar marcas diferentes y mejores a las solicitadas,0.9985899210814217
solo sus amigos podran entregr en dias los meidores nuevamente se dan vicios eestos procesosaunque parecia qu con las nuevas autoridades ya se elimino solicitamos ampliacion a dias,0.9283779303081096
senores como es posible que el concurso salga el nov y soliciten oferta para el nov esta daque pensar es imposible preparar una oferta tecnica en dias a no ser que ya este dirigido elconcurso,0.9382921330659005
senores no existe empresa que pueda entregar tal cantidad de materiales en especial los tuboscentrifugados y tapas con logotipo en mas de comunidades en un plazo de dias sin anticipo elproceso no esta correcto y le sugiero que le declaren desierto,0.9818660035820398
el presupuesto referencial de este producto es muy bajo lo que no permitira que muchos laboratorios puedan participar en la mayoria de procesos,0.9812978179229012
estimados senores tambien deben tomar en cuenta que ahora con las nuevas imposiciones del gobiernorespecto a los certificados inen para las importaciones la entrega de los equipos seria de diasya que estos papeles no salen de la noche a la manana tomando en cuenta que este proceso ya fuelanzado el ano pasado en el mes de diciembre teniendo como plazo de entrega dias es absurdoque ahora pongan solo a no ser que esto ya este redireccionado a alguna otra empresa saludos,0.9541162818770643
estimados vemos en la especificaciones tecnicas que piden ustedes papel crepe de produccionnacional queremos senalar que en ecuador no existe fabrica alguna de este producto los que hayson un chinos chlenos o colombianos favor aclarar esto o en su defecto indicar cual esla marca y fabricante local de este producto pediran certificaciones de produccion nacional deeste item en caso de no prersentarla se descalificara la oferta como comprobaran ustedes que elofertante dice la verdad o no sobre la procedencia de tal o cual producto,0.9823360320233557
estimados se solicita la omision de la presentacion de muestras en esta etapa sino que se pida aloferente ganador puesto que es un limitante ya que resulta discriminatorio considerando que lasinvitaciones que se realizan a traves de los procedimientos de subasta inversa electronica seextienden a nivel nacional y se afecta los principios de concurrencia trato justo y detransparencia previstos en el articulo de la ley organica del sistema nacional de contratacionpublica ademas dentro de la fase preparatoria la contratante debia dejar evidenciado el sustentotecnico juridico para tal requerimiento cabe mencionar que ha sido el sercop quien ha manifestadolo escrito en esta pregunta por lo que pedir muestras de bienes normalizados al ser subasta inversaelectronica es causal para control por parte del sercop y posterior sanciones a la entidad ydeclaratoria de desierto o cancelacion del procedimiento saludos,1.0460421547632306
senores municipio de guayaquil existe un requisito donde dice certificado distribuidor delfabricante queremos recordarles los principios de la losncp participacion trato justo e igualdad si no entonces como comprarian las entidades demas equipos como ejemplo computadoras permitanosparticipar como distribuidores autorizados simplemente cumpliendo con las garantias y demasrequerimientos,0.9781603816594066
senores de acuerdo a la ley de contratacion publica vigente no pueden hacer a un lado a losproductores nacionales contraviniendo el espiritu de la ley que es promover la produccionnacional que tanta falta le hace a este pais por lo tanto no pueden dirigir el concurso a una solamarca cabe recalcar que nuestros toners genericos debidamente registrados en el iepi ya han ganadoen concursos con la entera satisfaccion de la entidad que los recibio favor considerar esto nodejar participar a la produccion nacional es aniquilarla con importados es exactamente igual queen las entidades del estado solo se requiera personal extranjero y no nacional liquidando el empleonacional favor hagan conciencia,0.9752902243088902
senores como es posible que el concurso salga el nov y soliciten oferta para el nov esta daque pensar es imposible preparar una oferta tecnica en dias a no ser que ya este dirigido elconcurso,1.010519739923499
gracias por la invitacion lo unico que deseo saber si el proceso va hacer calificado limpiamenteya que siempre descalifican a todos y van a negociacion directa y se pide aclaraciones por q nocalifican y ustedes no las proporcionan gracias,0.9939110773518324
no se supone que en portal de compras publicas esta prohibido publicar marcas y modelos deequipos que tienen que decir al respecto por favor contestar,1.034292371312522
el espiritu del sistema nacional de contratacion publica es fomentar la produccion nacional esdecir dar prioridad privilegio primero a lo ecuatoriano la ley no permite igualdad decondiciones entre los importados y los productos nacionales lean bien aqui no hay igualdad decondiciones no debe haberla lo nacional es primero lo otro es segundo plano entiendan eseconcepto porfavor solo los paises desarrollados llegan hacerlo porque ellos consumen primero lo deellos lo importado es lo ultimo porque se complican tanto si un productor nacional tieneprocesos ganados cuenta con el certificado del iepi correspondiente porque ponen trabas acaso noes suficiente sean mas gratos con su pais y piensen mas en lo nuestro,0.9395797592554369
esta vez si van a calificar bien,1.0328508647498806
srs por que se solicita que se tenga experiencia en todas las provincias acaso este concursoesta encaminado a que lo gane la empresa actual por favor no nos digan que nos refiramos a lospliegos por que lo que estan haciendo no es legal gracias,1.0543878473087651
senores de acuerdo a la ley de contratacion publica vigente no pueden hacer a un lado a losproductores nacionales contraviniendo el espiritu de la ley que es promover la produccionnacional que tanta falta le hace a este pais por lo tanto no pueden dirigir el concurso a una solamarca cabe recalcar que nuestros toners genericos debidamente registrados en el iepi ya han ganadoen concursos con la entera satisfaccion de la entidad que los recibio favor considerar esto nodejar participar a la produccion nacional es aniquilarla con importados es exactamente igual queen las entidades del estado solo se requiera personal extranjero y no nacional liquidando el empleonacional favor hagan conciencia,1.0073121462073091
saludos esta totlamente prohibido por ley el solicitar na marca especifica en las caracteristicasdel panel de alarma ustedes claramente solicitan un panel marca dsc modelo pc ya quesoliictan que se conecten zonas con el modulo pc se puede proponer utro fabricante consimilares y mejores caracteristicas tecnicas con certificaciones ul,1.0362886737123964
buenas tardes senores las especificaciones que se refieren en los pliegos estan dirigiendose a unamarca en particular de microgoteros estas especificaciones que nos dejarian afuera del proceso,0.9312332216939003
en los pliegos se menciona mucho la etapa i y la etapa ii como que no encajamos en este proceso loscontratistas nuevos,1.0070467881646765
el presupuesto referencial de este producto es muy bajo lo que no permitira que muchos laboratorios puedan participar en la mayoria de procesos,1.0076990727763722
senores de la comision favor velar por los interese de la institucion por lo que le interesa esadquirir productos de calidad y no dirijir la compra poniendo tantas travas solicitando informacionprivada del fabricante debido que estos productos son producidos en otros paises,1.0067455110665828
buenos dias ustedes como institucion estan incumpliendo la ley de contratacion al ubicar mal losporcentajes de la experiencia tanto en la general como en la especifica tambien esta mal ubicadoel tema de equipo minimo pltaforma y volqueta ya que este proceso es de provicion de bienes no deobra y las diferentes casas comenrciales en venta de materiales de ferreteria no disponen volqueta favor rectificar para no reportar estas inconsistencias al sercop gracias,0.9988656397453484
senores no existe empresa que pueda entregar tal cantidad de materiales en especial los tuboscentrifugados y tapas con logotipo en mas de comunidades en un plazo de dias sin anticipo elproceso no esta correcto y le sugiero que le declaren desierto,1.0335348957411996
buenas tardes senores las especificaciones que se refieren en los pliegos estan dirigiendose a unamarca en particular de microgoteros estas especificaciones que nos dejarian afuera del proceso,1.0527546695359986
senores comision tecnicael presente proceso es la segunda vez que lo suben al portal de acuerdoa los archivos cargados de la convalidacion del proceso con el mismo objeto que al momento seencuentra como desierto se evidencia que los proveedores que ofertan no son propietarios del equipominimo solicitado en pliegos el art de la losncp menciona las subcontrataciones no se laspodra realizar con personas inhabilitadas para contratar de acuerdo con esta ley ni podransuperar el treinta por ciento del monto del contrato reajustado como menciona la ley no sepuede superar el de subcontratacion por lo que se entenderia que no es valido presentarcartas de compromiso de toda la maquinaria ustedes como entidad pasaran por alto este articulo dela ley como el anterior proceso o esta vez se respetara el articulo de la losncp citada favor noresponder con frases o evasivas como refierase a los pliegos,1.0514018306478508
el radiofarmaco ortreotido es propio de una sola casa comercial este item estaria direccionado aun solo oferente,1.0103657120601333
senores como es posible que el concurso salga el nov y soliciten oferta para el nov esta daque pensar es imposible preparar una oferta tecnica en dias a no ser que ya este dirigido elconcurso,1.026064025705181
senores de la comision favor velar por los interese de la institucion por lo que le interesa esadquirir productos de calidad y no dirijir la compra poniendo tantas travas solicitando informacionprivada del fabricante debido que estos productos son producidos en otros paises,1.0259126689542248
para finalizar espero que tomen en cuenta todas estas sugerencias ustedes senores funcionarios encargados de hacer los pliegos para las subastas electronicas deben cuidar los intereses delministerio y no de particulares ya que como actualmente estan realizando los procesos esoparece pongan tiempos correctos de entrega segun los trabajos gracias por suatencion,0.9016525546139645
buenas tardes senores las especificaciones que se refieren en los pliegos estan dirigiendose a unamarca en particular de microgoteros estas especificaciones que nos dejarian afuera del proceso,0.9829734244282107
haqan un anaiisis de precios como otras instituciones si hacen anaiicen ei vaior que se va ensaiarios y beneficios sociaies y no adjudiquen a ias empresas que dan ei contrato por debajo de eseprecio porque es evidente que ia unica forma es expiotando a ios trabajadores ies doy un dato entreei y es ei costo de saiarios y beneficios sociaies para ias empresas de iimpieza ei resto esinsumos gastos financieros gastos de depreciacion maquinaria gastos administrativos iapropension marginai dei saiario como se iiama en economia es de para ia empresas de servicioscompimentarios es decir que cada doiar de saiario representa para ias empresas doiar centavos esto es porque por cada doiar se debe tambien cubrir costo de iess hacer reservas para pagos dedecimos fondos de reserva vacaciones,1.0217799805240313
y comerciales que se requieran sin causar direccionamientos o condiciones restrictivas de nocorregir este error deberemos denunciar este potencial acto de corrupcion al sercop lacontraloria general del estado medios de prensa y redes sociales ademas de reservanos nuestroderecho ciudadano al ser perjudicados de tal manera a iniciar las acciones legales pertinentes afin de llevar a confesion judicial particular a los involucrados en el levantamiento de esteproceso y cuyas firmas constan al final del pliego,0.9616923578252389
estimados se solicita la omision de la presentacion de muestras en esta etapa sino que se pida aloferente ganador puesto que es un limitante ya que resulta discriminatorio considerando que lasinvitaciones que se realizan a traves de los procedimientos de subasta inversa electronica seextienden a nivel nacional y se afecta los principios de concurrencia trato justo y detransparencia previstos en el articulo de la ley organica del sistema nacional de contratacionpublica ademas dentro de la fase preparatoria la contratante debia dejar evidenciado el sustentotecnico juridico para tal requerimiento cabe mencionar que ha sido el sercop quien ha manifestadolo escrito en esta pregunta por lo que pedir muestras de bienes normalizados al ser subasta inversaelectronica es causal para control por parte del sercop y posterior sanciones a la entidad ydeclaratoria de desierto o cancelacion del procedimiento saludos,0.9251314761414359
senores estan favoreciendo a nissa diesel solo esa marca tiene las especificaciones que ustedesdesean hp es muy bajo para este tipo de trabajo ademas un motor cc consumo muchoconbustible y no es eficiente hay mejores motores de mas bajo cilindraje favor dejar ofertardesde cc,1.0235395607994033
senores de acuerdo a la ley de contratacion publica vigente no pueden hacer a un lado a losproductores nacionales contraviniendo el espiritu de la ley que es promover la produccionnacional que tanta falta le hace a este pais por lo tanto no pueden dirigir el concurso a una solamarca cabe recalcar que nuestros toners genericos debidamente registrados en el iepi ya han ganadoen concursos con la entera satisfaccion de la entidad que los recibio favor considerar esto nodejar participar a la produccion nacional es aniquilarla con importados es exactamente igual queen las entidades del estado solo se requiera personal extranjero y no nacional liquidando el empleonacional favor hagan conciencia,1.10086834554756
jefe de operaciones favor aceptar con titulo de tercer nivel con ing en contabilidad y auditoria consu respectiva capacitacion como jefe de operaciones ustedes estan dirigiendo el proceso al colocarminimo ing en seguridad favor no sea tan obvios favor aceptar caso contrario se procede a denunciarcon su respuesta que quedara en evidencia,0.9561777884810992
buena tarde considero que el proceso esta direccionado por que por ley no es posible poner marcas y ahi estan todos los productos nombres y marcas es posible enviar ofertas con productoshomologos de otras marcas hay productos similares que cumplen y que no son fv es posible presentarlos mismos,0.9803734300254994
vemos que en los pliegos se hace alusion a marcas especificas lo cual es ilegal en un proceso decontratacion publica podremos ofertar marcas diferentes y mejores a las solicitadas,1.0252993204385228
saludos cordiales en el pliego no estan especificando las caracteristicas de los vehiculos paralos cuales requieren los repuestos ni las descripciones de los mismos tampoco cantidades esnecesario esta informacion de otra manera solo la persona que les dio el presupuesto referencialtiene la opcion de participar,1.0221509692287016
estos son bienes integrado con componentes e insumos importados es decir no hay produccionnacional ya el vae es insignificante y muy por debajo del minimo que se exige ademas es imposibleque se disponga en stock de este tipo de vehiculos por lo que el plazo dispuesto de dias esimposible de cumplir rogamos considerar al menos un plazo a dias necesarios para suproduccion o conversion importacion transporte etc a menos que ya se tenga un proveedorpreparado y preseleccionado como suele suceder de manera cotidiana en entidades contratantes quepublican este tipo de plazos,0.9337563949174036
si alguien envia un vae diferente del se denunciara al sercop por hacer mal uso de lasherramientas preferenciales,0.9340395865314048
estimados senores de acuerdo al art elaboracion de las especificaciones tecnicas numeral no se podra hacer referencia a marcas de fabrica o de comercio nombre o tiposcomerciales patentes derechos de autor disenos o tipos particulares ni a determinadosorigenes productores o proveedores pantalla con teclado de membrana de teclas se puedeconfigurar idiomas italiano ingles frances espanol polaco portugues son caracteristicasunicas ypatentadas de las marca controls las cuales tiene representacion unica y exclusiva por locual estariamos cayendo en un direccionamiento del proceso y favoreciendo a un proveedor enespecifico de esta manera impidiendo la libre participacion de otros proveedores con vastaexperiencia en el mercado se haran la respectivas quejas al sercop por este direccionamiento,0.9477279040546638
